objectid,title,date,date-is-approximate?,creator,recipient,description,item_information,subject,location,latitude,longitude,related_publication,publisher-digital,source,findingaid,original-identifier,rights,rightsstatement,type,format,language,relation,filename,identifier,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,proceso,soporte,iluminacion,tono,tipologia,polaridad
impresion_026,Kinescopio,1950,,Anónimo (Técnico o fotógrafo de prensa de telesistema mexicano),,Retrato masculino de plano medio corto que muestra a un hombre joven con camisa clara y moño oscuro. El sujeto mira directamente a la camara con una expresion neutra y la boca ligeramente entreabierta. La imagen se caracteriza por una textura de lineas horizontales paralelas en toda su superficie y se encuentra enmarcada por un borde blanco de papel fotografico.,,Kinescopio; Miguel Aceves Mejía; Televisión Mexicana,"Ciudad de México, México",19.427045,-99.148944,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_026.jpg,vson9q,image,/objects/impresion_026.jpg,/objects/small/impresion_026_sm.jpg,/objects/thumbs/impresion_026_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Monocromático,Negativo,Negativo
impresion_027,Retrato de estudio,1925,,Victor Studio,,"Retrato de estudio de una mujer joven capturada en una pose de tres cuartos. Viste una chaqueta oscura con un cuello claro prominente, caracteristico de la moda de las primeras decadas del siglo XX. Su expresion es afable, mirando directamente a la camara con una mano apoyada en la cadera sobre un fondo neutro texturizado.",,Retrato de estudio; Moda de los años 1920; Sello en seco,"Manila, Filipinas",14.5995,120.9842,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_027.jpg,9nknxr,image,/objects/impresion_027.jpg,/objects/small/impresion_027_sm.jpg,/objects/thumbs/impresion_027_th.jpg,,,Impresión plata gelatina de revelado,Papel,Reflexión,Sepia,Impresión,Positivo
impresion_028,Moda infantil,1955,,Anónimo (Estudio fotográfico comercial),,"Retrato de estudio de una niña pequeña sentada, con una expresión sonriente. Viste un atuendo escolar o de gala compuesto por un vestido de cuadros oscuros y una blusa blanca de manga corta con bordados en el pecho. La imagen captura la estética de la infancia urbana en el México de mediados del siglo XX.",,Moda infantil; Retrato de estudio; Años 50,"Madrid, España",40.416775,-3.70379,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_028.jpg,e15nr,image,/objects/impresion_028.jpg,/objects/small/impresion_028_sm.jpg,/objects/thumbs/impresion_028_th.jpg,,,Impresión plata gelatina de revelado,Papel,Transmisión,Monocromático,Negativo,Negativo
impresion_029,Retrato de estudio,1895,,Jacob Ginther,,"Retrato de estudio en plano medio de una mujer joven con cabello corto y rizado. La figura aparece apoyada sobre un mueble de utilería, sosteniendo su rostro con ambas manos en una pose introspectiva. Viste un vestido de tono claro con un prominente cuello de encaje, típico de la estética de finales de la época victoriana.",,Retrato de estudio; Tarjeta de gabinete; Moda victoriana,"Buffalo, Nueva York, Estados Unidos",42.8841,-78.8753,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_029.jpg,0qd4jh,image,/objects/impresion_029.jpg,/objects/small/impresion_029_sm.jpg,/objects/thumbs/impresion_029_th.jpg,,,Albúmina,Papel,Reflexión,Sepia,Impresión,Positivo
impresion_030,Hacienda,1950,,Anónimo (Cámara de aficionado),,"Un grupo de cinco personas, tres mujeres y dos hombres, posan sonrientes frente a una edificacion de estilo rural con techo de lamina. Los hombres visten sombreros y camisas de manga larga, destacando uno con una corbata de diseño audaz. Las mujeres lucen vestidos de corte mid-century, una de ellas porta un bolso blanco de mano y otra un vestido con patron de lunares. La disposicion sugiere una fotografia de convivencia social o familiar en un entorno campestre mexicano de mediados del siglo XX.",,Hacienda; Moda años 50; Retrato familiar,"Región Cafetera, Antioquia, Colombia",6.2442,-75.5812,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_030.jpg,uy02ne,image,/objects/impresion_030.jpg,/objects/small/impresion_030_sm.jpg,/objects/thumbs/impresion_030_th.jpg,,,Copia por contacto de un negativo de formato medio,Película,Transmisión,Sepia,Negativo,Negativo
impresion_031,Ciudad Universitaria UNAM,1950,,Anónimo,,"Retrato de una mujer y un hombre posando frente a un relieve monumental de piedra tallada. El hombre, con anteojos y traje formal, sonr#e a la c#mara, mientras la mujer viste un conjunto oscuro y sostiene unas gafas de sol. El fondo muestra una obra de integraci3n pl#stica de estilo modernista mexicano.",,Ciudad Universitaria UNAM; Diego Rivera; Muralismo Mexicano,"Estadio Olímpico Universitario, Ciudad de México, México",19.3331,-99.1925,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_031.jpg,z0ozy,image,/objects/impresion_031.jpg,/objects/small/impresion_031_sm.jpg,/objects/thumbs/impresion_031_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Sepia,Impresión,Positivo
impresion_032,Reunión social,1970,,Anónimo,,"Registro fotográfico de una reunión social o evento oficial en un jardín exterior. Un grupo de hombres con vestimenta formal, incluyendo sacos y corbatas, se encuentran sentados a una mesa bajo un amplio toldo claro que provee sombra. La escena está rodeada de densa vegetación tropical, incluyendo lo que parece ser una palmera, en un ambiente de luz solar intensa.",,Reunión social; Jardín residencial; Moda formal masculina,"Ciudad de México, México",19.432608,-99.133209,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_032.jpg,gs0rvh,image,/objects/impresion_032.jpg,/objects/small/impresion_032_sm.jpg,/objects/thumbs/impresion_032_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Negativo,Negativo
impresion_033,Retrato familiar,1945,,Anónimo,,"Retrato grupal de siete personas, cuatro hombres y tres mujeres, posando de manera formal en lo que parece ser un patio o la entrada de una edificación con muros de piedra y ladrillo. Los sujetos visten ropa de corte clásico de mediados del siglo XX; destaca un hombre de edad avanzada sentado en el centro y una figura infantil visible al fondo a la derecha. La escena evoca una reunión familiar o social en un entorno doméstico o de trabajo artesanal.",,Retrato familiar; Vestimenta de posguerra; Vida cotidiana,"Ciudad de México, México",19.4326,-99.1332,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_033.jpg,5gg8bq,image,/objects/impresion_033.jpg,/objects/small/impresion_033_sm.jpg,/objects/thumbs/impresion_033_th.jpg,,,Impresión plata gelatina de revelado,Papel,Transmisión,Monocromático,Negativo,Negativo
impresion_034,Antilles Department,1950,,Anónimo,,"Retrato de estudio de un hombre joven vestido con uniforme militar estadounidense de color caqui y corbata negra. En su manga izquierda porta un parche de una división acorazada. El sujeto posa sentado con una expresión amable, representando la iconografía clásica de los soldados de mediados del siglo XX, posiblemente de origen mexicano-estadounidense.",,Antilles Department; Uniforme militar; Retrato de estudio,"San Juan, Puerto Rico",18.4655,-66.1057,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_034.jpg,csjc8n,image,/objects/impresion_034.jpg,/objects/small/impresion_034_sm.jpg,/objects/thumbs/impresion_034_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Impresión,Positivo
impresion_035,Moda años 70,1972,,Anónimo,,"Composición fotográfica que muestra tres retratos de perfil de un hombre joven en un entorno doméstico. El sujeto viste una camisa de cuadros amarillos y verdes, con un peinado y patillas característicos de la primera mitad de la década de 1970. El fondo incluye un sofá texturizado y un mueble de madera con un cenicero, proyectando una escena cotidiana de clase media urbana.",,Moda años 70; Fotografía vernácula; Retrato masculino,"Estados Unidos (Ubicación exacta indeterminada, entorno suburbano)",39.8283,-98.5795,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_035.jpg,xj85d,image,/objects/impresion_035.jpg,/objects/small/impresion_035_sm.jpg,/objects/thumbs/impresion_035_th.jpg,,,Impresión cromogénica sobre papel con base de resina (RC),Papel,Transmisión,Policromático,Negativo,Negativo
impresion_036,Manuel Benítez El Cordobés,1965,,Francisco Cano 'Canito',,"Escena capturada en el callejón de una plaza de toros en México, probablemente en los años 60. Se observa a varios hombres con trajes formales y corbatas delgadas; uno de ellos camina hacia el ruedo mientras otros observan apoyados en un burladero donde se lee parcialmente la palabra 'ARENA'. Al fondo destaca el hierro de una famosa ganadería sobre una puerta.",,Manuel Benítez El Cordobés; Ganadería Samuel Flores; Tauromaquia años 60,"Plaza de Toros de Las Ventas, Madrid",40.4319,-3.6634,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_036.jpg,a4lf4c,image,/objects/impresion_036.jpg,/objects/small/impresion_036_sm.jpg,/objects/thumbs/impresion_036_th.jpg,,,Fotografía analógica de formato cuadrado,Película,Transmisión,Policromático,Negativo,Negativo
impresion_037,Retrato de anuario,1972,,Fotógrafo de estudio comercial (Anónimo),,"Retrato de estudio individual de un hombre joven en encuadre de busto. El sujeto posee rasgos mestizos, cabello oscuro peinado hacia un lado y expresión sonriente. Viste un atuendo formal compuesto por un saco con diseño de cuadros pequeños, camisa naranja brillante de cuello largo y corbata ancha con franjas diagonales en tonos tierra, típica de la moda urbana mexicana de los años 70.",,Retrato de anuario; Moda de los años 70; Comunidad asiático-americana,"California, Estados Unidos",37.7749,-122.4194,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_037.jpg,rzg4o,image,/objects/impresion_037.jpg,/objects/small/impresion_037_sm.jpg,/objects/thumbs/impresion_037_th.jpg,,,Impresión plata gelatina de revelado,Papel,Reflexión,Policromático,Impresión,Positivo
impresion_038,Retrato familiar,1950,,Anónimo,,"Un retrato grupal de una familia numerosa en el exterior de una vivienda. La imagen captura a doce individuos de diversas edades, incluyendo hombres, mujeres y niños, organizados en tres niveles. En el centro destaca un hombre mayor sentado que sostiene a una niña pequeña. Los rostros muestran expresiones serias y posadas, características de la fotografía doméstica de mediados del siglo XX en México, con una escalera de madera visible al fondo a la izquierda.",,Retrato familiar; México posrevolucionario; Vestimenta de los años 50,"Ciudad de México, México",19.4326,-99.1332,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_038.jpg,hcz8pa,image,/objects/impresion_038.jpg,/objects/small/impresion_038_sm.jpg,/objects/thumbs/impresion_038_th.jpg,,,Impresión de época en papel de gelatina de bromuro de plata,Película,Transmisión,Monocromático,Impresión,Positivo
impresion_039,William Barclay Parsons,1880,,Anónimo (Estudio fotográfico de Nueva York),,"Retrato de estudio en plano medio de un hombre joven con mirada dirigida hacia su derecha. El sujeto viste un traje formal oscuro de solapas anchas, camisa de cuello rígido y un corbatín de lazo prominente. Su fisonomía destaca por una frente amplia, bigote delgado y una barba de tipo perilla cuidadosamente recortada.",,William Barclay Parsons; Retrato de gabinete; Ingeniería civil,"Nueva York, Estados Unidos",40.712778,-74.005973,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_039.jpg,paa66r,image,/objects/impresion_039.jpg,/objects/small/impresion_039_sm.jpg,/objects/thumbs/impresion_039_th.jpg,,,Albúmina,Papel,Reflexión,Sepia,Impresión,Positivo
impresion_040,Artes decorativas,1980,,Anónimo,,"La imagen muestra una lámpara de mesa decorativa situada sobre una superficie cubierta por un mantel de encaje blanco. La base de la lámpara consiste en una figura tallada que representa a un primate en un tono marrón oscuro. La pantalla es de color crema con bordes ondulados en color marrón rojizo, capturada en un ambiente interior con iluminación artificial tenue.",,Artes decorativas; Mobiliario doméstico; Estética kitsch,"Ciudad de México, México",19.4326,-99.1332,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_040.jpg,yuak1,image,/objects/impresion_040.jpg,/objects/small/impresion_040_sm.jpg,/objects/thumbs/impresion_040_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Impresión,Positivo
impresion_041,Arte textil,2010,,Stacey Page,,"Fotografía instantánea que registra una pieza de arte textil. Se observa un bastidor ovalado con un bordado que representa la silueta de una mujer desde una perspectiva posterior, vistiendo lencería blanca. La figura está realizada en tonos ocres y sepias, contrastando con la blancura de las prendas bordadas y el fondo de tela fruncida que sirve como escenario.",,Arte textil; Bordado contemporáneo; Silueta femenina,Estados Unidos,35.7596,-79.0193,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_041.jpg,my08c,image,/objects/impresion_041.jpg,/objects/small/impresion_041_sm.jpg,/objects/thumbs/impresion_041_th.jpg,,,Fotografía en formato instantáneo tipo Polaroid,Película,Transmisión,Monocromático,Impresión,Positivo
impresion_042,Fujifilm,2000,,Anónimo,,La imagen muestra el reverso o una hoja descartada de una película instantánea Fuji FP-100C. Presenta una superficie de tono gris azulado uniforme con marcas técnicas de fabricación en la parte inferior y un número tres manuscrito en la esquina superior derecha. No contiene elementos figurativos ni escena fotográfica capturada.,,Fujifilm; Material fotográfico; Prueba técnica,"Minamiashigara, Prefectura de Kanagawa, Japón (Lugar de fabricación)",35.318,139.111,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_042.jpg,ow3zen,image,/objects/impresion_042.jpg,/objects/small/impresion_042_sm.jpg,/objects/thumbs/impresion_042_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Impresión,Positivo
impresion_043,Inscripción manuscrita,1950,,Anónimo,,"Se trata del reverso de una fotografía histórica con una anotación manuscrita en tinta azul que reza 'Dads' carved lamp ~ Pollys'. El texto indica que la imagen en el anverso documenta un objeto decorativo o artesanal dentro de un contexto doméstico y familiar, probablemente para fines de inventario o recuerdo personal.",,Inscripción manuscrita; Memoria familiar; Artesanía,Estados Unidos (contexto doméstico),39.8283,-98.5795,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_043.jpg,ssv543,image,/objects/impresion_043.jpg,/objects/small/impresion_043_sm.jpg,/objects/thumbs/impresion_043_th.jpg,,,Soporte de papel fotográfico de fibra con acabado mate,Papel,Reflexión,Monocromático,Impresión,Positivo
impresion_044,Navidad,1959,,Anónimo,,"Retrato grupal de una familia en un interior doméstico durante una celebración navideña. Tres mujeres de distintas edades y dos niños pequeños posan frente a un árbol de Navidad decorado con festones y esferas. La escena muestra una estancia con un arco de medio punto y una vista hacia una cocina con papel tapiz decorativo, capturando la estética hogareña mexicana de mediados del siglo XX.",,Navidad; Retrato familiar; Años 50,"Suroeste de los Estados Unidos (probablemente Los Ángeles, California)",34.0522,-118.2437,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_044.jpg,ezd13f,image,/objects/impresion_044.jpg,/objects/small/impresion_044_sm.jpg,/objects/thumbs/impresion_044_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Monocromático,Impresión,Positivo
impresion_045,Verso,1960,,Anónimo,,"Vista del reverso de una fotografía instantánea que muestra el sello de autenticidad de la marca Polaroid. La superficie de papel presenta una pátina amarillenta por el envejecimiento natural y marcas de producción técnica en los márgenes. Representa el uso de tecnología de revelado inmediato, común en la documentación fotográfica cotidiana y periodística en México durante la segunda mitad del siglo XX.",,Verso; Polaroid; Fotografía instantánea,Indeterminada (Origen probable en Estados Unidos o Europa),0,0,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_045.jpg,zespht,image,/objects/impresion_045.jpg,/objects/small/impresion_045_sm.jpg,/objects/thumbs/impresion_045_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Monocromático,Impresión,Positivo
